code,name,country
1910404,428-446A,NC
1910409,428-6324,NC
1910410,428-9417,NC
1910411,99999-MULT,NC
1910412,428-6630,NC
1910413,428-6630,NC
1910414,428-6630,NC
1910416,428-6324,NC
1910417,428-9417,NC
1910418,428-516C,NC
1910419,428-9417,NC
1910420,949-4620,NC
1910421,949-4390,NC
1910422,428-9417,NC
1910423,949-0470,NC
1910424,949-0470,NC
1910425,949-0470,NC
1910426,949-0470,NC
1910428,424-0471,NC
1910429,949-0470,NC
1910430,949-8735,NC
1910431,428-6664,NC
1910432,949-7555,NC
1910433,949-0470,NC
1910434,428-516C,NC
1910435,949-0470,NC
1910436,949-0470,NC
1910437,949-0470,NC
1910438,949-0470,NC
1910439,424-0471,NC
1910440,949-0470,NC
1910441,949-6664,NC
1910442,428-7674,NC
1910443,428-6232,NC
1910444,428-4620,NC
1910445,949-6664,NC
1910446,949-4984,NC
1910447,949-4984,NC
1910448,428-6282,NC
1910449,949-0470,NC
1910450,949-0470,NC
1910451,949-0470,NC
1910452,428-9417,NC
1910453,949-0470,NC
1910454,428-9417,NC
1910455,949-0470,NC
1910456,949-0470,NC
1910457,428-9417,NC
1910458,428-9417,NC
1910459,949-6324,NC
1910461,428-6664,NC
1910462,428-0476,NC
1910463,949-6214,NC
1910464,949-0496,NC
1910465,428-8645,NC
1910466,424-3235,NC
1910467,949-8389,NC
1910468,424-5307,NC
1910470,428-6282,NC
1910471,428-6282,NC
1910473,428-6282,NC
1910474,428-6664,NC
1910475,949-0470,NC
1910476,949-8645,NC
1910477,428-6324,NC
1910478,949-0470,NC
1910479,949-6282,NC
1910480,949-0470,NC
1910481,949-0470,NC
1910482,949-0470,NC
1910483,949-0470,NC
1910484,949-0470,NC
1910485,949-0470,NC
1910486,949-0470,NC
1910487,949-0470,NC
1910488,949-0470,NC
1910489,949-6324,NC
1910492,949-6630,NC
1910493,949-0470,NC
1910494,949-6214,NC
1910495,949-0470,NC
1910496,949-0470,NC
1910497,949-0470,NC
1910498,949-3235,NC
1910499,949-3235,NC
1910502,949-4620,NC
1910503,428-8735,NC
1910505,949-7835,NC
1910506,428-8735,NC
1910508,428-6214,NC
1910509,428-9417,NC
1910511,99999-MULT,NC
1910512,428-6324,NC
1910514,949-6214,NC
1910515,428-6324,NC
1910516,949-7229,NC
1910518,949-7835,NC
1910519,949-8735,NC
1910520,428-6324,NC
1910521,428-9417,NC
1910522,428-9417,NC
1910523,428-6324,NC
1910524,428-6324,NC
1910525,949-0470,NC
1910526,949-8645,NC
1910527,949-8645,NC
1910528,949-6664,NC
1910529,949-0470,NC
1910531,949-0502,NC
1910532,949-0502,NC
1910533,949-0502,NC
1910534,428-7421,NC
1910535,428-7229,NC
1910536,428-8645,NC
1910538,428-8645,NC
1910539,949-8645,NC
1910540,428-6282,NC
1910541,949-775C,NC
1910543,949-4984,NC
1910544,428-6324,NC
1910545,949-6214,NC
1910546,949-6214,NC
1910547,428-6214,NC
1910548,949-6324,NC
1910549,949-8645,NC
1910550,428-429F,NC
1910551,949-6664,NC
1910552,949-0470,NC
1910554,949-6664,NC
1910555,99999-MULT,NC
1910556,949-3235,NC
1910557,428-7229,NC
1910558,428-9417,NC
1910559,424-5307,NC
1910560,949-6925,NC
1910561,428-4620,NC
1910562,428-4620,NC
1910563,428-4620,NC
1910564,949-0502,NC
1910565,949-3235,NC
1910566,428-7674,NC
1910567,949-0502,NC
1910568,949-775C,NC
1910569,424-3235,NC
1910570,949-7555,NC
1910571,424-0471,NC
1910572,424-0471,NC
1910573,424-6300,NC
1910574,949-6214,NC
1910575,428-0468,NC
1910576,424-0471,NC
1910577,949-0470,NC
1910578,949-6214,NC
1910579,428-0468,NC
1910580,949-6324,NC
1910581,949-6324,NC
1910582,428-9417,NC
1910583,949-6664,NC
1910584,949-6214,NC
1910585,949-6324,NC
1910587,949-6664,NC
1910588,949-0502,NC
1910589,428-9417,NC
1910590,949-0470,NC
1910591,949-6282,NC
1910592,949-0470,NC
1910594,949-0470,NC
1910595,949-4620,NC
1910596,949-0470,NC
1910599,428-7835,NC
1910602,428-9417,NC
1910603,949-6214,NC
1910604,428-6324,NC
1910606,424-6214,NC
1910607,428-8735,NC
1910608,428-9417,NC
1910609,949-0470,NC
1910610,428-9417,NC
1910611,99999-MULT,NC
1910612,428-6324,NC
1910613,949-0470,NC
1910614,99999-9417,NC
1910615,949-0470,NC
1910616,428-6214,NC
1910617,428-6324,NC
1910618,428-9417,NC
1910619,428-6324,NC
1910620,428-6324,NC
1910621,949-8389,NC
1910622,428-6324,NC
1910623,428-8735,NC
1910624,949-6324,NC
1910625,949-6324,NC
1910626,949-0470,NC
1910627,949-4984,NC
1910628,428-9417,NC
1910629,949-7229,NC
1910630,949-0470,NC
1910632,428-7229,NC
1910633,949-6324,NC
1910635,949-6324,NC
1910638,949-6324,NC
1910639,949-6324,NC
1910640,949-0470,NC
1910641,949-0470,NC
1910642,949-0470,NC
1910643,949-7555,NC
1910644,949-8645,NC
1910645,949-0502,NC
1910646,949-0470,NC
1910647,949-0470,NC
1910648,949-0502,NC
1910649,428-0500,NC
1910650,949-6324,NC
1910652,428-0478,NC
1910653,949-0470,NC
1910654,949-0470,NC
1910655,428-9417,NC
1910657,424-5307,NC
1910658,949-6664,NC
1910663,428-6232,NC
1910664,428-6232,NC
1910665,949-6232,NC
1910667,428-4620,NC
1910668,428-998E,NC
1910669,949-0502,NC
1910670,949-8645,NC
1910671,428-9417,NC
1910672,949-0470,NC
1910673,424-0471,NC
1910674,428-8735,NC
1910675,428-9417,NC
1910677,949-0470,NC
1910678,949-0470,NC
1910679,428-7674,NC
1910681,428-9417,NC
1910682,949-7796,NC
1910683,949-7796,NC
1910684,949-7796,NC
1910685,428-4390,NC
1910686,428-9417,NC
1910687,949-7796,NC
1910688,949-7796,NC
1910689,949-7796,NC
1910690,949-6324,NC
1910691,949-7421,NC
1910692,949-0470,NC
1910693,949-0470,NC
1910694,949-7796,NC
1910695,949-0470,NC
1910696,949-8735,NC
1910699,424-446A,NC
1910700,99999-MULT,NC
1910703,949-6324,NC
1910704,949-4390,NC
1910705,949-6324,NC
1910706,428-8645,NC
1910707,428-775C,NC
1910708,949-998E,NC
1910709,949-6324,NC
1910711,99999-MULT,NC
1910712,428-6324,NC
1910713,428-6232,NC
1910714,949-6232,NC
1910715,949-0470,NC
1910716,428-3235,NC
1910717,949-7229,NC
1910718,949-6232,NC
1910719,428-6300,NC
1910720,428-8735,NC
1910721,428-0468,NC
1910722,949-3235,NC
1910723,949-6324,NC
1910724,949-6664,NC
1910725,949-8735,NC
1910726,428-511C,NC
1910727,949-6232,NC
1910728,949-3235,NC
1910729,949-6324,NC
1910730,428-360E,NC
1910731,949-446A,NC
1910732,949-446A,NC
1910733,428-6324,NC
1910734,428-6324,NC
1910735,428-9417,NC
1910736,428-6214,NC
1910737,428-9417,NC
1910738,428-9417,NC
1910739,428-9417,NC
1910740,428-6282,NC
1910741,949-775C,NC
1910742,428-998E,NC
1910743,949-0470,NC
1910744,428-4809,NC
1910747,949-8645,NC
1910749,428-8735,NC
1910750,949-775C,NC
1910751,949-6324,NC
1910754,428-0468,NC
1910755,428-0468,NC
1910757,949-8735,NC
1910759,949-6324,NC
1910762,428-9417,NC
1910763,428-9417,NC
1910764,949-0470,NC
1910770,949-6282,NC
1910772,428-9417,NC
1910773,949-6324,NC
1910774,428-4809,NC
1910775,428-4809,NC
1910776,949-4984,NC
1910777,428-4620,NC
1910778,949-7835,NC
1910779,949-8735,NC
1910782,428-7674,NC
1910783,949-6282,NC
1910784,428-9417,NC
1910785,428-6324,NC
1910787,949-6324,NC
1910788,949-452G,NC
1910789,428-6324,NC
1910790,428-9417,NC
1910791,428-9417,NC
1910792,428-9417,NC
1910793,428-9417,NC
1910794,428-9417,NC
1910795,428-3235,NC
1910796,428-9417,NC
1910797,949-6664,NC
1910798,428-9417,NC
1910799,428-9417,NC
1910802,428-360E,NC
1910803,949-775C,NC
1910804,949-0470,NC
1910805,428-360E,NC
1910808,949-3235,NC
1910809,949-8735,NC
1910811,99999-MULT,NC
1910813,949-7555,NC
1910814,949-0470,NC
1910815,428-9417,NC
1910816,428-3235,NC
1910817,428-3235,NC
1910818,949-6324,NC
1910819,428-9417,NC
1910820,428-9417,NC
1910821,428-8735,NC
1910822,949-0470,NC
1910823,949-0470,NC
1910824,949-6324,NC
1910825,949-6630,NC
1910826,949-0470,NC
1910827,428-6324,NC
1910828,424-7835,NC
1910829,949-0470,NC
1910830,428-6232,NC
1910833,428-4984,NC
1910835,949-360E,NC
1910836,428-6925,NC
1910838,949-7835,NC
1910839,428-8389,NC
1910840,949-6324,NC
1910842,428-0468,NC
1910843,949-0470,NC
1910844,949-0470,NC
1910845,428-0468,NC
1910846,428-0468,NC
1910848,949-0470,NC
1910849,949-6324,NC
1910850,949-6324,NC
1910852,428-6324,NC
1910853,949-8645,NC
1910854,428-8735,NC
1910858,949-0470,NC
1910859,428-6214,NC
1910860,949-0470,NC
1910862,949-0470,NC
1910863,949-0470,NC
1910864,949-0470,NC
1910865,949-0470,NC
1910866,949-0502,NC
1910867,949-0470,NC
1910868,949-0470,NC
1910872,949-0470,NC
1910874,949-6282,NC
1910875,949-0470,NC
1910876,949-6324,NC
1910878,949-0470,NC
1910879,949-0470,NC
1910880,428-6324,NC
1910881,949-4620,NC
1910882,949-0476,NC
1910884,949-0470,NC
1910885,949-4984,NC
1910887,428-7835,NC
1910889,428-516C,NC
1910890,949-6324,NC
1910891,949-0470,NC
1910892,949-0470,NC
1910893,949-0470,NC
1910894,428-9417,NC
1910895,428-9417,NC
1910897,949-0470,NC
1910898,949-7674,NC
1910904,949-0470,NC
1910907,949-7555,NC
1910908,949-7555,NC
1910911,99999-MULT,NC
1910914,949-0470,NC
1910915,949-6282,NC
1910916,949-6324,NC
1910918,949-6324,NC
1910920,949-998E,NC
1910922,949-8645,NC
1910923,949-4620,NC
1910925,949-7970,NC
1910927,949-0470,NC
1910933,428-7229,NC
1910934,949-6282,NC
1910935,949-6282,NC
1910937,949-0470,NC
1910938,949-0470,NC
1910944,949-0476,NC
1910947,949-0470,NC
1910948,949-0470,NC
1910949,949-0470,NC
1910950,99999-MULT,NC
1910952,99999-9417,NC
1910953,949-4620,NC
1910955,99999-9417,NC
1910958,99999-MULT,NC
1910959,99999-MULT,NC
1910960,949-0470,NC
1910962,428-9417,NC
1910963,428-9417,NC
1910964,949-6214,NC
1910969,949-7835,NC
1910973,949-6324,NC
1910974,424-0471,NC
1910975,424-6324,NC
1910977,949-8645,NC
1910978,949-8645,NC
1910979,99999-9417,NC
1910980,949-0470,NC
1910984,949-6232,NC
1910985,949-6324,NC
1910986,949-6324,NC
1910987,949-6324,NC
1910988,949-6324,NC
1910989,949-0470,NC
1910990,949-6324,NC
1910991,949-6324,NC
1910992,949-6232,NC
1910995,428-6324,NC
1910997,428-9417,NC
1912+  ,99999-0381,GA
1912035,99999-0369,GA
1912042,99999-0387,GA
1912052,99999-0356,GA
1912055,99999-9417,GA
1912200,440-764F,GA
1912201,440-9417,GA
1912202,440-6214,GA
1912203,99999-9417,GA
1912204,99999-9417,GA
1912205,440-6744,GA
1912206,440-9417,GA
1912207,440-6298,GA
1912208,440-6744,GA
1912209,440-6744,GA
1912210,440-6232,GA
1912211,99999-MULT,GA
1912212,440-0387,GA
1912213,440-6744,GA
1912214,440-6744,GA
1912215,440-6744,GA
1912217,440-6744,GA
1912218,440-6744,GA
1912220,440-6664,GA
1912221,440-6744,GA
1912222,440-6540,GA
1912223,440-6540,GA
1912224,440-7473,GA
1912225,440-6116,GA
1912226,440-983E,GA
1912227,440-7473,GA
1912228,440-6116,GA
1912230,440-6540,GA
1912231,440-9417,GA
1912232,440-9417,GA
1912233,440-9417,GA
1912234,440-9417,GA
1912235,440-9417,GA
1912236,440-9417,GA
1912237,440-6540,GA
1912238,440-9417,GA
1912239,440-9417,GA
1912240,440-6744,GA
1912241,440-692E,GA
1912242,440-6298,GA
1912243,440-4750,GA
1912245,440-6540,GA
1912246,440-6214,GA
1912247,440-6214,GA
1912248,440-6664,GA
1912249,440-7170,GA
1912252,440-3622,GA
1912253,440-6540,GA
1912256,440-6298,GA
1912257,440-6744,GA
1912258,440-6298,GA
1912260,440-4332,GA
1912261,440-9417,GA
1912262,440-9417,GA
1912263,440-3622,GA
1912264,440-9417,GA
1912265,440-9417,GA
1912266,440-6298,GA
1912267,440-9417,GA
1912268,440-7421,GA
1912269,440-6298,GA
1912270,440-6298,GA
1912271,440-6540,GA
1912272,440-7473,GA
1912275,440-6744,GA
1912276,440-6540,GA
1912277,440-9417,GA
1912278,440-6540,GA
1912279,440-9417,GA
1912280,440-9417,GA
1912281,440-6214,GA
1912282,440-6540,GA
1912283,440-9417,GA
1912284,440-9417,GA
1912285,440-9417,GA
1912286,440-6540,GA
1912287,440-9417,GA
1912288,440-6540,GA
1912289,440-6116,GA
1912290,440-6744,GA
1912291,440-9417,GA
1912292,440-6116,GA
1912293,440-6540,GA
1912294,440-6298,GA
1912295,440-6116,GA
1912297,440-6298,GA
1912298,440-8900,GA
1912300,440-6232,GA
1912302,440-6232,GA
1912303,440-9417,GA
1912304,440-8718,GA
1912306,440-7473,GA
1912307,440-8718,GA
1912308,440-6214,GA
1912309,440-6298,GA
1912310,440-6298,GA
1912311,99999-MULT,GA
1912312,440-6540,GA
1912313,440-6232,GA
1912314,440-6540,GA
1912315,440-0356,GA
1912316,440-6232,GA
1912318,440-6540,GA
1912319,440-6116,GA
1912320,440-6232,GA
1912321,440-6540,GA
1912322,440-6664,GA
1912323,440-6017,GA
1912325,440-6744,GA
1912326,440-6540,GA
1912327,440-6298,GA
1912328,440-6744,GA
1912329,440-6017,GA
1912330,440-9417,GA
1912331,440-8390,GA
1912332,440-7473,GA
1912334,440-6540,GA
1912335,440-067D,GA
1912336,440-6744,GA
1912337,440-6214,GA
1912338,440-9417,GA
1912339,440-6214,GA
1912341,440-9417,GA
1912342,440-6116,GA
1912344,440-7435,GA
1912345,440-0344,GA
1912346,440-6540,GA
1912347,440-6540,GA
1912349,440-7170,GA
1912350,440-8660,GA
1912351,440-9417,GA
1912352,440-9417,GA
1912353,440-9417,GA
1912354,440-9417,GA
1912355,440-9417,GA
1912356,440-9417,GA
1912358,440-7170,GA
1912359,440-4332,GA
1912361,440-6744,GA
1912362,440-6298,GA
1912363,440-9417,GA
1912364,440-7170,GA
1912365,440-7170,GA
1912366,440-9417,GA
1912367,440-9417,GA
1912368,440-0356,GA
1912369,440-0356,GA
1912370,440-0356,GA
1912371,440-7170,GA
1912372,440-6744,GA
1912373,440-7421,GA
1912374,440-8718,GA
1912375,440-9417,GA
1912376,440-321E,GA
1912377,440-4617,GA
1912378,440-8390,GA
1912379,440-9417,GA
1912380,440-6017,GA
1912381,440-6540,GA
1912382,440-7170,GA
1912383,440-4332,GA
1912384,440-4332,GA
1912385,440-6116,GA
1912386,440-6116,GA
1912387,440-6232,GA
1912388,440-6116,GA
1912389,440-4332,GA
1912390,440-6540,GA
1912392,440-692E,GA
1912393,440-4332,GA
1912394,440-6744,GA
1912395,440-9417,GA
1912396,440-7473,GA
1912397,440-6232,GA
1912398,440-6214,GA
1912399,440-6214,GA
1912401,440-4361,GA
1912402,440-6744,GA
1912403,440-6540,GA
1912407,440-7170,GA
1912408,440-0356,GA
1912409,440-6540,GA
1912411,99999-MULT,GA
1912412,440-6017,GA
1912414,440-6540,GA
1912415,440-6298,GA
1912422,440-0379,GA
1912423,440-6540,GA
1912424,440-6540,GA
1912425,440-6540,GA
1912427,440-9417,GA
1912428,440-6017,GA
1912429,440-6540,GA
1912432,440-6540,GA
1912433,440-6540,GA
1912434,440-6116,GA
1912435,440-0356,GA
1912437,440-0358,GA
1912439,440-5562,GA
1912440,99999-9417,GA
1912441,440-7473,GA
1912442,440-7170,GA
1912443,440-9417,GA
1912444,440-7170,GA
1912445,440-7170,GA
1912447,440-9417,GA
1912448,440-0356,GA
1912449,440-9417,GA
1912450,440-8900,GA
1912451,440-692E,GA
1912452,440-516C,GA
1912454,440-6214,GA
1912455,440-6540,GA
1912457,440-4425,GA
1912458,440-0347,GA
1912459,440-0356,GA
1912462,440-0347,GA
1912463,440-7473,GA
1912464,440-6540,GA
1912466,440-9417,GA
1912467,440-6232,GA
1912470,440-6664,GA
1912472,440-7421,GA
1912473,440-0347,GA
1912474,440-8718,GA
1912475,440-6744,GA
1912478,440-0387,GA
1912479,440-6792,GA
1912480,440-6116,GA
1912481,440-6214,GA
1912484,440-7473,GA
1912485,440-0358,GA
1912486,440-0387,GA
1912487,440-4425,GA
1912488,440-0387,GA
1912489,440-0387,GA
1912490,440-3622,GA
1912492,440-6214,GA
1912493,440-4332,GA
1912495,440-9417,GA
1912496,440-4425,GA
1912497,440-6298,GA
1912501,440-6664,GA
1912503,440-4750,GA
1912505,440-6232,GA
1912506,440-6540,GA
1912507,440-7473,GA
1912508,440-8392,GA
1912509,440-983E,GA
1912510,440-0351,GA
1912511,99999-MULT,GA
1912512,440-6017,GA
1912513,440-4425,GA
1912515,440-6232,GA
1912519,440-7170,GA
1912520,440-6540,GA
1912523,440-0365,GA
1912524,440-3622,GA
1912525,440-4636,GA
1912526,440-9417,GA
1912527,440-4636,GA
1912528,440-6744,GA
1912529,440-0379,GA
1912530,440-9417,GA
1912531,440-6540,GA
1912532,440-6540,GA
1912533,440-718F,GA
1912534,440-0379,GA
1912535,440-3622,GA
1912536,440-6540,GA
1912537,440-9417,GA
1912538,440-9417,GA
1912539,440-6298,GA
1912540,440-0351,GA
1912541,440-7473,GA
1912544,440-4617,GA
1912545,440-4425,GA
1912547,440-6540,GA
1912548,440-8390,GA
1912550,440-6664,GA
1912551,440-718F,GA
1912552,440-6298,GA
1912553,440-3622,GA
1912554,440-9417,GA
1912555,99999-MULT,GA
1912557,440-4425,GA
1912559,440-7435,GA
1912562,440-0377,GA
1912564,440-4425,GA
1912565,440-9417,GA
1912568,440-4425,GA
1912570,440-6017,GA
1912571,440-6664,GA
1912572,440-8645,GA
1912573,440-0351,GA
1912574,440-516C,GA
1912576,440-0351,GA
1912577,440-6232,GA
1912578,440-0377,GA
1912579,440-4425,GA
1912580,440-8660,GA
1912583,440-4332,GA
1912584,440-6540,GA
1912585,440-6214,GA
1912586,440-4425,GA
1912587,440-0348,GA
1912588,440-9417,GA
1912590,440-8660,GA
1912592,440-6540,GA
1912594,440-4425,GA
1912596,440-6664,GA
1912598,440-9417,GA
1912599,440-6540,GA
1912601,440-7473,GA
1912602,440-8392,GA
1912604,440-6664,GA
1912608,440-1418,GA
1912610,440-6298,GA
1912611,99999-MULT,GA
1912614,440-6540,GA
1912617,440-6298,GA
1912618,440-6298,GA
1912622,440-6664,GA
1912623,440-079G,GA
1912625,440-7170,GA
1912626,440-0376,GA
1912629,440-8660,GA
1912631,440-6017,GA
1912632,440-0344,GA
1912634,440-9417,GA
1912635,440-9417,GA
1912637,440-4425,GA
1912638,440-9417,GA
1912642,440-516C,GA
1912644,440-9417,GA
1912647,440-0344,GA
1912650,440-9417,GA
1912651,440-9417,GA
1912652,440-9417,GA
1912653,440-0376,GA
1912654,440-4425,GA
1912655,440-6540,GA
1912656,440-6540,GA
1912657,440-6540,GA
1912658,440-6540,GA
1912659,440-6540,GA
1912660,440-6540,GA
1912661,440-6540,GA
1912662,440-6664,GA
1912663,440-6540,GA
1912664,440-6771,GA
1912665,440-6540,GA
1912667,440-6540,GA
1912670,440-6540,GA
1912673,440-0351,GA
1912674,440-6540,GA
1912675,440-6540,GA
1912677,440-6540,GA
1912678,440-6664,GA
1912681,440-0387,GA
1912682,440-6298,GA
1912683,440-718F,GA
1912684,440-0377,GA
1912685,440-0377,GA
1912687,440-6298,GA
1912688,440-0387,GA
1912690,440-6298,GA
1912691,440-9417,GA
1912692,440-9417,GA
1912693,440-4425,GA
1912695,440-7473,GA
1912699,440-3622,GA
1912700,99999-MULT,GA
1912704,440-6540,GA
1912705,440-3622,GA
1912707,440-8645,GA
1912711,99999-MULT,GA
1912713,440-6214,GA
1912715,440-6017,GA
1912717,440-4617,GA
1912720,440-3622,GA
1912721,440-8660,GA
1912722,440-6540,GA
1912723,440-4750,GA
1912724,440-4750,GA
1912725,440-4750,GA
1912727,440-0356,GA
1912728,440-0378,GA
1912729,440-0351,GA
1912739,440-9417,GA
1912745,440-7170,GA
1912748,440-9417,GA
1912754,440-4425,GA
1912755,440-429F,GA
1912756,440-0356,GA
1912764,440-0387,GA
1912767,440-0356,GA
1912772,440-0378,GA
1912777,440-898E,GA
1912778,440-0347,GA
1912786,440-9417,GA
1912789,440-6232,GA
1912790,440-9417,GA
1912795,440-6744,GA
1912805,440-6540,GA
1912807,440-3622,GA
1912809,440-8390,GA
1912810,440-3622,GA
1912811,99999-MULT,GA
1912816,440-6214,GA
1912819,440-9417,GA
1912823,440-0348,GA
1912825,440-6744,GA
1912826,440-4425,GA
1912829,440-0378,GA
1912832,440-0358,GA
1912839,440-0348,GA
1912842,440-0348,GA
1912843,440-4425,GA
1912844,440-7473,GA
1912848,440-6744,GA
1912850,440-6540,GA
1912851,440-0376,GA
1912852,440-0348,GA
1912856,440-6540,GA
1912857,440-0378,GA
1912858,440-0376,GA
1912863,440-0378,GA
1912865,440-0348,GA
1912871,440-0387,GA
1912876,440-0356,GA
1912877,440-0356,GA
1912880,440-0356,GA
1912882,440-0351,GA
1912884,440-0356,GA
1912895,440-6540,GA
1912897,440-9417,GA
1912898,440-9417,GA
1912911,99999-MULT,GA
1912916,440-4617,GA
1912920,440-9417,GA
1912921,440-9417,GA
1912925,440-9417,GA
1912927,440-9417,GA
1912930,99999-9417,GA
1912944,440-9417,GA
1912947,440-9417,GA
1912950,99999-MULT,GA
1912958,99999-MULT,GA
1912959,99999-MULT,GA
1912961,440-9417,GA
1912963,440-9417,GA
1912964,440-9417,GA
1912965,440-9417,GA
1912966,440-9417,GA
1912977,440-6298,GA
1912978,440-6298,GA
1912980,440-6664,GA
1912988,440-7421,GA
1912996,440-7473,GA
1912998,440-4617,GA
1913025,99999-9533,KS
1913095,99999-9533,KS
1913200,524-6664,KS
1913201,524-6664,KS
1913202,524-6701,KS
1913204,524-2240,KS
1913205,524-6532,KS
1913206,524-6701,KS
1913207,524-6232,KS
1913208,524-6232,KS
1913209,524-6532,KS
1913210,524-886E,KS
1913211,99999-MULT,KS
1913212,524-6664,KS
1913213,524-6534,KS
1913214,524-7593,KS
1913215,524-7575,KS
1913216,524-6532,KS
1913217,524-7421,KS
1913219,524-6664,KS
1913220,524-6664,KS
1913221,524-6664,KS
1913223,524-6664,KS
1913225,524-6532,KS
1913226,524-6664,KS
1913227,524-9533,KS
1913230,524-6664,KS
1913231,524-6534,KS
1913232,524-2240,KS
1913233,524-9533,KS
1913234,524-9533,KS
1913235,524-6664,KS
1913236,524-9533,KS
1913237,524-6664,KS
1913238,524-6232,KS
1913239,524-9533,KS
1913240,524-6664,KS
1913241,524-2240,KS
1913244,524-6701,KS
1913248,524-9533,KS
1913250,524-9533,KS
1913253,524-9533,KS
1913254,524-9533,KS
1913255,524-1810,KS
1913256,524-1842,KS
1913259,524-9533,KS
1913261,524-9533,KS
1913262,524-9533,KS
1913266,524-9533,KS
1913268,524-9533,KS
1913269,524-6664,KS
1913271,524-6701,KS
1913273,524-7589,KS
1913279,524-9533,KS
1913281,524-9533,KS
1913284,524-6664,KS
1913285,524-6267,KS
1913287,524-9533,KS
1913288,524-9533,KS
1913290,524-6232,KS
1913294,524-9533,KS
1913297,524-577C,KS
1913299,524-9533,KS
1913301,524-1810,KS
1913302,524-6532,KS
1913306,524-6701,KS
1913307,524-9533,KS
1913310,524-9533,KS
1913311,99999-MULT,KS
1913312,524-7589,KS
1913314,524-6664,KS
1913315,524-9533,KS
1913317,524-9533,KS
1913319,524-9533,KS
1913321,524-9533,KS
1913322,524-3915,KS
1913323,524-9533,KS
1913324,524-9533,KS
1913327,524-9533,KS
1913328,524-9533,KS
1913333,524-742D,KS
1913334,524-9533,KS
1913338,524-9533,KS
1913339,524-9533,KS
1913341,524-9533,KS
1913342,524-9533,KS
1913344,524-9533,KS
1913345,524-9533,KS
1913351,524-9533,KS
1913352,524-1818,KS
1913360,524-9533,KS
1913362,524-9533,KS
1913364,524-577C,KS
1913365,524-9533,KS
1913366,524-330D,KS
1913367,524-9533,KS
1913369,524-9533,KS
1913370,524-6534,KS
1913371,524-9533,KS
1913375,524-9533,KS
1913376,524-0472,KS
1913377,524-0472,KS
1913378,524-4780,KS
1913380,524-9533,KS
1913381,524-9533,KS
1913383,524-9533,KS
1913384,524-9533,KS
1913385,524-9533,KS
1913387,524-4780,KS
1913390,524-9533,KS
1913393,524-9533,KS
1913396,524-4780,KS
1913397,524-9533,KS
1913400,524-5247,KS
1913402,524-9533,KS
1913403,524-9533,KS
1913406,524-6701,KS
1913409,524-9533,KS
1913410,524-9533,KS
1913411,99999-MULT,KS
1913416,524-6534,KS
1913417,524-5247,KS
1913422,524-9533,KS
1913424,524-9533,KS
1913426,524-6534,KS
1913428,524-4780,KS
1913432,524-9533,KS
1913433,524-9533,KS
1913438,524-9533,KS
1913439,524-8723,KS
1913440,524-2240,KS
1913441,524-9533,KS
1913449,524-6534,KS
1913451,524-9533,KS
1913458,524-9533,KS
1913461,524-6664,KS
1913465,524-9748,KS
1913469,524-9533,KS
1913471,524-1818,KS
1913473,524-9748,KS
1913475,524-6664,KS
1913477,524-9533,KS
1913481,524-6664,KS
1913484,524-6664,KS
1913485,524-6664,KS
1913486,524-6664,KS
1913487,524-9533,KS
1913488,524-6664,KS
1913489,524-8856,KS
1913491,524-9533,KS
1913492,524-9533,KS
1913493,524-9748,KS
1913495,524-9533,KS
1913498,524-9533,KS
1913499,524-8856,KS
1913511,99999-MULT,KS
1913514,524-9533,KS
1913515,524-6532,KS
1913522,524-6532,KS
1913523,524-9533,KS
1913526,524-6664,KS
1913529,524-8856,KS
1913530,524-6532,KS
1913533,524-1810,KS
1913534,524-9533,KS
1913535,524-8859,KS
1913538,524-8859,KS
1913541,524-9533,KS
1913543,524-8856,KS
1913544,524-8856,KS
1913547,524-6534,KS
1913548,524-8859,KS
1913549,524-8859,KS
1913551,524-9533,KS
1913553,524-6534,KS
1913555,99999-MULT,KS
1913557,524-9533,KS
1913558,524-6532,KS
1913562,524-8859,KS
1913563,524-8995,KS
1913564,524-9533,KS
1913565,524-8995,KS
1913567,524-9748,KS
1913568,524-6664,KS
1913569,524-1759,KS
1913570,99999-9533,KS
1913572,99999-9533,KS
